17.7325 	WARNING 	t of last frame was 21.87ms (=1/45)
18.2867 	EXP 	Created Cali_de_pre_rec_question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Cali_de_pre_rec_question_text', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text='', units='norm', win=Window(...), wrapWidth=1)
18.2887 	EXP 	Created Cali_de_pre_rec_break = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Cali_de_pre_rec_break', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.4]), rgb=array([1., 1., 1.]), text='Short break', units='norm', win=Window(...), wrapWidth=1)
18.2892 	EXP 	Created fade_in_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='fade_in_text', opacity=1.0, ori=0.0, pos=array([0.5, 0.4]), rgb=array([1., 1., 1.]), text='', units='norm', win=Window(...), wrapWidth=1)
18.2907 	EXP 	Created RS_intro_title = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='RS_intro_title', opacity=1.0, ori=0.0, pos=array([0.5, 0.4]), rgb=array([1., 1., 1.]), text='REST STATE BLOCK', units='norm', win=Window(...), wrapWidth=1)
18.2950 	EXP 	Created RS_intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='RS_intro_text', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3006 	EXP 	Created RS_rec_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='RS_rec_text', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3027 	EXP 	Created QA_intro_title = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='QA_intro_title', opacity=1.0, ori=0.0, pos=array([0.5, 0.5]), rgb=array([1., 1., 1.]), text='Q&A BLOCK', units='norm', win=Window(...), wrapWidth=1)
18.3089 	EXP 	Created QA_intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='QA_intro_text', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3133 	EXP 	Created QA_intro_cont = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='QA_intro_cont', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text='          Press [space] key to continue.', units='norm', win=Window(...), wrapWidth=1)
18.3157 	EXP 	Created QA_rec_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='QA_rec_text', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3188 	EXP 	Created QA_rec_break = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='QA_rec_break', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.4]), rgb=array([1., 1., 1.]), text='Short break', units='norm', win=Window(...), wrapWidth=1)
18.3233 	EXP 	Created Pause_cont = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Pause_cont', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3250 	EXP 	Created Cali_de_post_intro_title = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Cali_de_post_intro_title', opacity=1.0, ori=0.0, pos=array([0.5, 0.4]), rgb=array([1., 1., 1.]), text='READ OUT BLOCK (GERMAN)', units='norm', win=Window(...), wrapWidth=1)
18.3301 	EXP 	Created Cali_de_post_intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Cali_de_post_intro_text', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.3691 	EXP 	Created Cali_de_post_intro_cont = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Cali_de_post_intro_cont', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text='          Press [space] key to continue.', units='norm', win=Window(...), wrapWidth=1)
18.3696 	EXP 	Created Cali_de_post_rec_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Cali_de_post_rec_text', opacity=1.0, ori=0.0, pos=array([0.5, 0.4]), rgb=array([1., 1., 1.]), text='', units='norm', win=Window(...), wrapWidth=1)
18.3704 	EXP 	Created Cali_de_post_rec_question_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Cali_de_post_rec_question_text', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), rgb=array([1., 1., 1.]), text='', units='norm', win=Window(...), wrapWidth=1)
18.3724 	EXP 	Created Cali_de_post_rec_break = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='Cali_de_post_rec_break', opacity=1.0, ori=0.0, pos=array([ 0.5, -0.4]), rgb=array([1., 1., 1.]), text='Short break', units='norm', win=Window(...), wrapWidth=1)
18.3758 	EXP 	Created the_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='the_end_text', opacity=1.0, ori=0.0, pos=array([0.7, 0. ]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
19.3953 	EXP 	Artifact_intro_title: autoDraw = True
19.3953 	EXP 	Artifact_intro_text: autoDraw = True
25.7790 	EXP 	Artifact_intro_cont: autoDraw = True
26.3958 	EXP 	Artifact_intro_title: autoDraw = False
26.3958 	EXP 	Artifact_intro_text: autoDraw = False
29.6548 	DATA 	Keypress: space
30.6697 	EXP 	Created sequence: random, trialTypes=1, nReps=15, seed=None
30.6699 	EXP 	New trial (rep=0, index=0): None
31.6950 	EXP 	Artifact_intro_title: autoDraw = False
31.6950 	EXP 	Artifact_intro_text: autoDraw = False
31.6950 	EXP 	Artifact_intro_cont: autoDraw = False
31.6950 	EXP 	Artifact_rec_text: autoDraw = True
31.6950 	EXP 	Artifact_rec_text: text = ''
49.6637 	EXP 	Artifact_rec_break: autoDraw = True
50.6637 	EXP 	Artifact_rec_break: autoDraw = False
51.6833 	EXP 	New trial (rep=1, index=0): None
52.7117 	EXP 	Artifact_rec_text: autoDraw = False
52.7117 	EXP 	Artifact_rec_recording: autoDraw = False
52.7117 	EXP 	Artifact_rec_break: autoDraw = False
52.7117 	EXP 	Artifact_rec_text: autoDraw = True
70.6987 	EXP 	Artifact_rec_break: autoDraw = True
71.6984 	EXP 	Artifact_rec_break: autoDraw = False
72.7021 	EXP 	New trial (rep=2, index=0): None
73.7294 	EXP 	Artifact_rec_text: autoDraw = False
73.7294 	EXP 	Artifact_rec_recording: autoDraw = False
73.7294 	EXP 	Artifact_rec_break: autoDraw = False
73.7294 	EXP 	Artifact_rec_text: autoDraw = True
91.6993 	EXP 	Artifact_rec_break: autoDraw = True
92.6995 	EXP 	Artifact_rec_break: autoDraw = False
93.7179 	EXP 	New trial (rep=3, index=0): None
94.7470 	EXP 	Artifact_rec_text: autoDraw = False
94.7470 	EXP 	Artifact_rec_recording: autoDraw = False
94.7470 	EXP 	Artifact_rec_break: autoDraw = False
94.7470 	EXP 	Artifact_rec_text: autoDraw = True
112.7338 	EXP 	Artifact_rec_break: autoDraw = True
113.7336 	EXP 	Artifact_rec_break: autoDraw = False
114.7371 	EXP 	New trial (rep=4, index=0): None
115.7482 	EXP 	Artifact_rec_text: autoDraw = False
115.7482 	EXP 	Artifact_rec_recording: autoDraw = False
115.7482 	EXP 	Artifact_rec_break: autoDraw = False
115.7482 	EXP 	Artifact_rec_text: autoDraw = True
133.7346 	EXP 	Artifact_rec_break: autoDraw = True
134.7347 	EXP 	Artifact_rec_break: autoDraw = False
135.7543 	EXP 	New trial (rep=5, index=0): None
136.7836 	EXP 	Artifact_rec_text: autoDraw = False
136.7836 	EXP 	Artifact_rec_recording: autoDraw = False
136.7836 	EXP 	Artifact_rec_break: autoDraw = False
136.7836 	EXP 	Artifact_rec_text: autoDraw = True
154.7526 	EXP 	Artifact_rec_break: autoDraw = True
155.7526 	EXP 	Artifact_rec_break: autoDraw = False
156.7727 	EXP 	New trial (rep=6, index=0): None
157.8015 	EXP 	Artifact_rec_text: autoDraw = False
157.8015 	EXP 	Artifact_rec_recording: autoDraw = False
157.8015 	EXP 	Artifact_rec_break: autoDraw = False
157.8015 	EXP 	Artifact_rec_text: autoDraw = True
175.7703 	EXP 	Artifact_rec_break: autoDraw = True
176.7704 	EXP 	Artifact_rec_break: autoDraw = False
177.7890 	EXP 	New trial (rep=7, index=0): None
178.8091 	EXP 	Artifact_rec_text: autoDraw = False
178.8091 	EXP 	Artifact_rec_recording: autoDraw = False
178.8091 	EXP 	Artifact_rec_break: autoDraw = False
178.8091 	EXP 	Artifact_rec_text: autoDraw = True
196.7880 	EXP 	Artifact_rec_break: autoDraw = True
197.7879 	EXP 	Artifact_rec_break: autoDraw = False
198.8075 	EXP 	New trial (rep=8, index=0): None
199.8369 	EXP 	Artifact_rec_text: autoDraw = False
199.8369 	EXP 	Artifact_rec_recording: autoDraw = False
199.8369 	EXP 	Artifact_rec_break: autoDraw = False
199.8369 	EXP 	Artifact_rec_text: autoDraw = True
217.8059 	EXP 	Artifact_rec_break: autoDraw = True
218.8068 	EXP 	Artifact_rec_break: autoDraw = False
219.8107 	EXP 	New trial (rep=9, index=0): None
220.8427 	EXP 	Artifact_rec_text: autoDraw = False
220.8427 	EXP 	Artifact_rec_recording: autoDraw = False
220.8427 	EXP 	Artifact_rec_break: autoDraw = False
220.8427 	EXP 	Artifact_rec_text: autoDraw = True
238.8066 	EXP 	Artifact_rec_break: autoDraw = True
239.8067 	EXP 	Artifact_rec_break: autoDraw = False
240.8270 	EXP 	New trial (rep=10, index=0): None
241.8728 	EXP 	Artifact_rec_text: autoDraw = False
241.8728 	EXP 	Artifact_rec_recording: autoDraw = False
241.8728 	EXP 	Artifact_rec_break: autoDraw = False
241.8728 	EXP 	Artifact_rec_text: autoDraw = True
259.8397 	EXP 	Artifact_rec_break: autoDraw = True
260.8410 	EXP 	Artifact_rec_break: autoDraw = False
261.8441 	EXP 	New trial (rep=11, index=0): None
262.8744 	EXP 	Artifact_rec_text: autoDraw = False
262.8744 	EXP 	Artifact_rec_recording: autoDraw = False
262.8744 	EXP 	Artifact_rec_break: autoDraw = False
262.8744 	EXP 	Artifact_rec_text: autoDraw = True
280.8587 	EXP 	Artifact_rec_break: autoDraw = True
281.8588 	EXP 	Artifact_rec_break: autoDraw = False
282.8618 	EXP 	New trial (rep=12, index=0): None
283.9098 	EXP 	Artifact_rec_text: autoDraw = False
283.9098 	EXP 	Artifact_rec_recording: autoDraw = False
283.9098 	EXP 	Artifact_rec_break: autoDraw = False
283.9098 	EXP 	Artifact_rec_text: autoDraw = True
301.8767 	EXP 	Artifact_rec_break: autoDraw = True
302.8770 	EXP 	Artifact_rec_break: autoDraw = False
303.8800 	EXP 	New trial (rep=13, index=0): None
304.9089 	EXP 	Artifact_rec_text: autoDraw = False
304.9089 	EXP 	Artifact_rec_recording: autoDraw = False
304.9089 	EXP 	Artifact_rec_break: autoDraw = False
304.9089 	EXP 	Artifact_rec_text: autoDraw = True
306.6044 	DATA 	Keypress: lctrl
306.6211 	DATA 	Keypress: lalt
307.8881 	DATA 	Keypress: lctrl
307.8882 	DATA 	Keypress: lalt
322.8749 	EXP 	Artifact_rec_break: autoDraw = True
323.8751 	EXP 	Artifact_rec_break: autoDraw = False
324.9272 	EXP 	New trial (rep=14, index=0): None
325.9587 	EXP 	Artifact_rec_text: autoDraw = False
325.9587 	EXP 	Artifact_rec_recording: autoDraw = False
325.9587 	EXP 	Artifact_rec_break: autoDraw = False
325.9587 	EXP 	Artifact_rec_text: autoDraw = True
330.1889 	DATA 	Keypress: escape
330.4055 	EXP 	window1: mouseVisible = True
