run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
3,0,3,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,800.995110988617,None,800.9800973892211,802.9952220916748,Im Herbst werden die Blätter von den Bäumen fallen.,fallen,802.3784599781036,805.1623060703278,805.5791810035705,None,817.5796981334686,818.5796229839325,818.9797201156616,819.9796950817108,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_010.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,822.046483039856,None,822.0314585208893,824.046541929245,In der Vergangenheit war Berlin in zwei Hälften geteilt.,geteilt,823.4132221221923,826.7471001148224,827.1469381332397,828.146800994873,838.613992023468,None,840.0308520793915,841.0307319164276,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_011.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,843.0973620414734,None,843.0658143520354,845.0813500881195,Er sieht endlich ein Licht am Ende des Tunnels.,sieht,844.4644971370697,847.131117105484,847.5478110790252,848.5480480194092,859.6651320934295,860.6651809215546,861.0653989315033,862.0652070045471,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_012.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,864.1320281028748,None,864.1169704437256,866.1321070194244,"Wer viele CO2-Emissionen produziert, belastet die Umwelt.",belastet,865.4990439891815,None,870.1323760032653,871.1323800086975,880.6995699882507,None,882.0996520519257,883.0997059345245,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_013.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,885.1663990020752,None,885.1514574050902,887.1665971279144,"Araber lieben es, auf den Märkten zu handeln.",handeln,886.5498490810394,889.3840510845184,889.7667000770568,None,901.7506769180297,None,903.1672661304474,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_014.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,906.2177629470825,None,906.2025524616241,908.2177920341492,Mein Hund hat ein paar Tricks gelernt. ,gelernt,907.5845659255981,909.6344480514526,910.034559059143,None,922.8016040802001,923.8183760643005,924.2182140350342,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_015.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,927.3023569583893,None,927.2701424598694,929.3019120693207,Sie gehen diese Straße geradeaus und biegen an der ersten Kreuzung rechts ab.,biegen,928.6852169513702,933.3354339599609,933.7188101291656,934.7355089187622,943.8860230922699,None,945.3027379512787,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_016.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,948.3367800712585,None,948.3212734699249,950.36962890625,Die Blumen in meinem Garten riechen gut.,riechen,949.7196619987487,None,952.6197939395904,None,964.920451927185,None,966.3371810913086,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_017.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,969.404788017273,None,969.3891123771667,971.4374659061432,Können Sie mir auf Hundert Euro herausgeben?,herausgeben,970.7874439239501,None,973.8875959396362,974.9043951034546,985.9881721019744,None,987.4049870967865,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_018.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,990.472373008728,None,990.4567865371704,992.5052580833435,Ich habe alle meine Freunde zu meiner Geburtstags Party eingeladen.,eingeladen,991.8552330017089,995.9726240634918,996.3554621219635,997.3721780776978,1007.0559359073638,None,1008.4727461338043,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_019.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1011.5410671234131,None,1011.5078693389892,1013.5397570133209,"Er wird seinem Traum folgen, egal was die Leute reden.",reden,1012.9229870319366,1016.3733990192413,1016.7232010841369,None,1028.1238179683685,None,1029.5405929088593,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_020.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1032.575711965561,None,1032.5590003967284,1034.607549905777,Der Spender möchte anonym bleiben.,bleiben,1033.9574680805206,None,1036.424310016632,None,1049.1583369255065,None,1050.5750849246979,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_021.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1053.642518043518,None,1053.626805448532,1055.6754350662231,Das Flugzeug fliegt den vorgeschriebenen Kurs.,fliegt,1055.025359916687,None,1058.3921430587768,None,1070.2261219501495,None,1071.6428289413452,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_022.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1074.7114400863647,None,1074.6945823669432,1076.7431149482727,Neue Sterne entstehen in den Magellan-Wolken.,entstehen,1076.0931880950927,None,1079.359854030609,None,1091.2605910778045,1092.2772099971771,1092.6772079467773,1093.7105860710144,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_023.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1095.7780060768127,None,1095.7456685066222,1097.7775149345398,"Er probierte, die Tür mit dem falschen Schlüssel zu öffnen.",öffnen,1097.1607800006866,1100.6112520694733,1100.9610069274902,1101.9777851104736,1112.361644077301,None,1113.7783379554749,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_000_trial_024.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,1117.7952029705048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1131.946217060089,None,1131.915170764923,1133.9460380077362,Die Kellnerin schenkte den Kunden Wein nach.,schenkte,1133.3293560028076,None,1136.4296241283416,None,1148.5302041053772,None,1149.9468920230865,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_000.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1152.9646439552307,None,1152.9486924171447,1154.9971709251404,"Bitte, erinnern Sie mich daran, wenn ich es vergessen sollte.",erinnern,1154.3471439361572,None,1158.114008951187,None,1169.5479650974273,None,1170.9646711349487,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_001.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1174.0151591300964,None,1173.9997914791106,1176.0483870506287,"Hier gibt es viele Tiere, die auf verschiedenen Kontinenten leben.",leben,1175.398258972168,1179.4484601020813,1179.8318310260772,None,1190.5990851402282,None,1192.0157780647278,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_002.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1195.0663261413574,None,1195.0508624076842,1197.0993840694427,Ich kann mich noch gut an meinen ersten Schultag erinnern.,erinnern,1196.4493499279022,1199.5328640937805,1199.916266965866,None,1211.6502540588378,None,1213.0669031143188,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_003.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1216.0679049491882,None,1216.0520344257354,1218.100536108017,"Ich kann dir gerne mein Fahrrad leihen, wenn du möchtest.",leihen,1217.4504979133606,1220.5339391231537,1220.9173219680786,None,1232.6346190452575,1233.6513299942017,1234.0513191223145,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_004.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1237.1015241146088,None,1237.0864523410796,1239.1349339485168,Jeder Topf kommt mit seinen Deckel beim Einkaufen.,kommt,1238.4849341392517,1241.4017260074615,1241.785011100769,None,1253.6523969650268,None,1255.0691061019897,1256.1024930477142,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_005.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1258.1696031093597,None,1258.137575483322,1260.1693859100342,"Er bekam eine neue Mutter, als sein Vater wieder heiratete.",heiratete,1259.5526960372924,None,1263.7862520694732,None,1274.7534950256347,None,1276.1702101230621,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_006.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1279.2040240764618,None,1279.1720405578612,1281.2038640975952,"Ich habe eine verletzte Hand, kannst du bitte die Knöpfe meiner Jacke öffnen?",öffnen,1280.5873120307922,1284.8376820087433,1285.220711994171,None,1295.7882130622863,1296.8046951293945,1297.204703092575,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_007.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1300.2384960651398,None,1300.2065053939818,1302.2383680343628,Im Herbst verfärben sich die Blätter gelb und fallen auf den Boden.,fallen,1301.6215930461883,None,1305.8218601226806,1306.8386161327362,1316.822383928299,None,1318.2391340732574,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_008.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1321.2561919689178,None,1321.2409163475036,1323.289400100708,Marie mag lieber Sport.,mag,1322.639282989502,1324.422781944275,1324.7728140830993,1325.7896919250488,1337.8402381420135,1338.856950044632,1339.2569799423218,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_009.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1342.3076140880585,None,1342.2921293735503,1344.3404970169067,An der Tankstelle kann man Benzin in den Tank füllen.,füllen,1343.6905639648437,1346.707358121872,1347.0909030914306,None,1358.8913660526275,None,1360.3080921173096,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_010.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1363.3587799072266,None,1363.343232488632,1365.3916850090027,Entweder hat mir jemand die Geldtasche gestohlen oder ich habe sie verloren.,verloren,1364.7416649341583,None,1369.4751770973205,None,1379.9424210071563,None,1381.359111070633,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_011.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
3,0,3,0,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1384.4094269275665,None,1384.3943754196166,1386.4427320957184,Das Zimmer kostet ein Hundert Euro pro Nacht.,kostet,1385.792691040039,1388.6761689186096,1389.0262020111084,1390.0429060459137,1400.9934950351715,1402.0102050304413,1402.4102280139923,None,./data/Subject_05/Session_00/Exp_data/2020_Jul_06_1242/rec_QA_run_03_block_001_trial_012.wav,,,,05,00,English,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,3,No,No,No,No,2020_Jul_06_1242,nibs_stage_1,3.2.3,59.99628090070863,
