run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,756.0653748512268,None,756.0498572349549,758.0982728004456,"Ich wusste nicht, ob ich lachen oder weinen sollte.",lachen,757.4482993602753,760.3984808921814,760.7816912651062,None,772.6489731788636,None,774.0656719207764,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_010.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,777.1326158046722,None,777.1008538246156,779.1325778961182,"Sie sollten mehr Obst essen, Vitamin C wird Ihnen bei Erkältungen helfen.",helfen,778.5159022331238,783.1661949157715,783.5494982719422,None,793.7000221729279,None,795.1167409420013,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_011.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,798.1845078468323,None,798.1685992240906,800.217004776001,Alle Schüler müssen die Vorschrift halten.,halten,799.5669862747193,801.9837648868561,802.3671123504639,803.3838589191437,814.7677511692048,None,816.1843929290771,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_012.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,819.2516889572144,None,819.2196847438813,821.2514228820801,Lenas Hund Tobi wird immer am Abend gefüttert.,gefüttert,820.6347062110901,823.5851509571075,823.9682552337647,None,835.8355111598969,None,837.2522377967834,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_013.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,840.2865099906921,None,840.254066848755,842.2858099937439,Bei der Bewerbung müssen Sie Ihre Motivation begründen.,begründen,841.635789346695,844.8860349655151,845.3026663780213,846.3193399906158,856.8364731788636,None,858.2532629966736,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_014.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,861.3207769393921,None,861.2885018825532,863.3202137947083,Meine dicke Katze muss abnehmen.,abnehmen,862.7035402774811,864.6536138057709,865.037022304535,None,877.9043311595917,878.9211189746857,879.3210217952728,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_015.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,882.3546907901764,None,882.322998905182,884.3546268939972,Wollen wir morgen zu Hause bleiben oder uns einen Film im Kino ansehen?,ansehen,883.7379371643067,None,888.438195180893,None,898.9388863563538,899.9554328918457,900.3554527759552,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_016.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,903.3907239437103,None,903.3739851474762,905.4223709106445,Vor dem Supermarkt kann man auf einer großen Fläche parken. ,parken,904.7723433494568,908.255851984024,908.6393131732941,None,919.9731382846833,None,921.3898577690125,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_017.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,924.458203792572,None,924.4417341709137,926.4901189804077,"Ein Bauer hält auf seinem Tiere wie Kühe, Hühner oder Schweine.",hält,925.8400701999665,929.9903149604797,930.3736652851105,None,941.0075473308564,None,942.4243628978729,943.4577128887177,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_018.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,945.5245308876038,None,945.4928418636323,947.5245339870453,Ihre Kinder liegen noch im Bett.,liegen,946.874780368805,None,949.2412962436676,None,962.0753173351288,None,963.4920108318329,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_019.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,966.5603590011597,None,966.5272017955781,968.5591378211975,Die Näherin hat ein Kleid für den Abschlussball genäht.,genäht,967.9422652244568,971.0593428611755,971.442445230484,None,983.1430613517762,None,984.5597579479218,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_020.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,987.6105899810791,None,987.5782891273499,989.6103398799896,Ihr fehlt es an ausreichender Berufserfahrung für diese Position.,fehlt,988.960124206543,993.0101947784424,993.3935703754426,None,1004.160815191269,None,1005.5775678157806,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_021.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1008.6458327770233,None,1008.6127089500428,1010.6444540023804,Er hat seine Katze oft mit Fisch gefüttert.,gefüttert,1010.0277642726899,1012.511109828949,1012.8945722103119,None,1025.2287992954255,None,1026.6452569961548,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_022.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1029.67884683609,None,1029.6471199035645,1031.6788609027863,"Wer im Glashaus sitzt, soll nicht mit Steinen werfen.",werfen,1031.0288362026215,None,1034.7290381908417,1035.7456488609314,1046.2295193195343,1047.2463328838348,1047.646526813507,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_023.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1050.7133429050446,None,1050.6814779281617,1052.7132678031921,"Mein Bruder hat uns zum Abendessen eingeladen, ich habe bereits zugesagt.",eingeladen,1052.0965952396393,None,1057.0638172149659,1058.080190896988,1067.2973432064057,1068.314036846161,1068.714059829712,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_000_trial_024.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1072.7309827804565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1090.515909910202,None,1090.484454059601,1092.5153069496155,"Zu den hundeartigen Tieren, die in Österreich leben, gehört der Wolf.",gehört,1091.865432214737,None,1096.6655423164368,1097.6822459697723,1107.0660752773285,None,1108.482724905014,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_000.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1111.5511269569397,None,1111.5180119514466,1113.5497238636017,Plastikabfälle werden die Meere verschmutzen.,verschmutzen,1112.9330513000489,None,1116.0998742103577,None,1128.133884382248,None,1129.5505537986755,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_001.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1132.6008179187775,None,1132.569066143036,1134.6008298397064,"Sie brauchen kein Ticket, das Konzert ist kostenlos.",brauchen,1133.9507922649384,1137.4677338600159,1137.8842472553254,1138.901032924652,1149.1515671730042,None,1150.5683197975159,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_002.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1153.6351339817047,None,1153.6201892852785,1155.6685569286346,Das Abendessen wird pünktlich um 12 Uhr auf den Tisch stehen.,stehen,1155.0185613155365,1158.735682964325,1159.1187982082367,None,1170.2026593208313,None,1171.6193177700043,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_003.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1174.6862099170685,None,1174.6545459270478,1176.6866669654846,"Ich möchte dich nicht täuschen, also werde ich dir die Wahrheit sagen.",täuschen,1176.069639158249,None,1180.2031793117524,1181.2198708057404,1191.2537443161011,None,1192.670488834381,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_004.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1195.7388188838959,None,1195.7225261688234,1197.7707397937775,"Wir werden später bestellen, denn es fehlen noch einige Gäste.",fehlen,1197.1207162857056,1200.9375507831573,1201.287699174881,1202.3042888641357,1212.3215353012085,None,1213.7382328510284,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_005.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1216.8067378997803,None,1216.7901123523714,1218.838485956192,Um Mitternacht schließt das Lokal.,schließt,1218.1885113239289,None,1220.6886012077332,None,1233.3892561912537,None,1234.8059577941895,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_006.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1237.873557806015,None,1237.841164970398,1239.8728728294373,Der Wirkstoff im Kaffee heißt Koffein.,heißt,1239.2231711864472,None,1242.1896922111512,None,1254.423640203476,None,1255.8403949737549,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_007.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1258.9072949886322,None,1258.8755709171296,1260.9072527885437,Briefe und Pakete verschickt man mit der Post.,verschickt,1260.2906212329865,None,1263.6241361618042,None,1275.491446208954,None,1276.908166885376,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_008.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1279.9417088031769,None,1279.9099947452546,1281.9417638778687,"Hiermit wird bestätigt, dass Frau Müller das Praktikum bei uns absolviert hat.",bestätigt,1281.3250522136689,1285.9085958003998,1286.2919632911683,None,1296.5258411884308,1297.5425639152527,1297.9425599575043,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_009.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1300.9775338172913,None,1300.961112356186,1303.009477853775,"Wir brauchen Obst und Gemüse, also muss ich auf den Markt gehen.",gehen,1302.3594672203064,None,1306.5263552188874,None,1317.5604621887207,None,1318.9771118164062,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_010.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1322.0611548423767,None,1322.0288082122804,1324.0605738162994,Das iPhone wurde von Kalifornien entworfen und in China hergestellt. ,hergestellt,1323.410595369339,None,1328.2441331863404,None,1338.611366224289,None,1340.028068780899,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_011.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
0,0,0,0,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1343.0788819789886,None,1343.046507549286,1345.078323841095,Aufgrund der globalen Erwärmung werden die Häuser der Inselbewohner im Meer versinken.,versinken,1344.4283022403717,None,1349.7952441692353,None,1359.629101228714,None,1361.0457999706268,None,./data/Subject_03/Session_01/Exp_data/2020_Jul_08_1108/rec_QA_run_00_block_001_trial_012.wav,,,,03,01,English,A2,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_08_1108,nibs_stage_1,3.2.3,59.97071742313324,
