run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
1,0,1,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,746.9460501670837,None,746.9288326501846,748.9463171958923,"Ich hoffe, dass alles gut geht. ",hoffe,748.312909245491,None,750.5628482103348,751.5630760192871,763.5136340856552,None,764.9304120540619,765.9304220676422,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_010.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,767.9979541301727,None,767.979613661766,769.9807109832764,Alkoholsucht schadet der Gesundheit.,schadet,769.3640931844711,771.8642191886902,772.2641431093216,None,784.5647321939468,None,785.9815649986267,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_011.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,789.0319020748138,None,789.0139347314835,791.0151460170746,"Wenn man seine Zähne putzt, muss er die Zahnpasta auf Zahnbürste pressen.",putzt,790.3984681367874,794.7153601646423,795.0988992452621,796.0987730026245,805.6159082651138,None,806.9993281364441,807.999577999115,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_012.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,810.0829482078552,None,810.0654276609421,812.0660471916199,"Die Brille bekommst du beim Optiker, dann kannst du wieder perfekt sehen.",sehen,811.4498361349106,815.4662261009216,815.8829013109207,None,826.6502162218094,None,828.0502150058746,829.0501961708069,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_013.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,831.1340110301971,None,831.1161326169968,833.1171791553497,"Ich darf Sie bitten, meinem Antrag zu entsprechen.",bitten,832.4837211370468,None,835.7006031274796,None,847.6847442388535,None,849.0846621990204,850.0847780704498,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_014.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,852.1683311462402,None,852.1507366895676,854.1683280467987,"Die Geheimzahl sollte nicht notiert werden, vor allem nicht auf der Bankomatkarte.",notiert,853.5517002344131,858.4018981456757,858.7852572202682,None,868.7522650957108,869.7689900398254,870.1690990924835,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_015.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,873.2370631694794,None,873.2183486223221,875.2360210418701,Wir sind verlobt und wollen nächstes Jahr heiraten.,heiraten,874.6193202733994,877.7695801258087,878.1528393030167,None,889.820129275322,890.8368940353394,891.236857175827,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_016.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,894.3054740428925,None,894.286026597023,896.3038041591644,Im Weltraum kann man keinen Ton hören.,hören,895.6537631750107,898.0705561637878,898.4872370958328,None,910.8545252084732,None,912.2712650299072,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_017.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,915.338240146637,None,915.3038547039032,917.3383371829987,Die Zugvögel fliegen von Norden nach Süden,fliegen,916.7215241193771,None,919.9883641004562,None,931.9224451780319,None,933.3390810489655,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_018.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,936.373416185379,None,936.3550127744675,938.3726351261139,"Sam ist nicht da, soll ich ihm sagen, dass Sie nachher zurück rufen?",rufen,937.7559541463852,941.8064420223236,942.1895371675491,None,952.9568861722946,953.9734840393066,954.3735201358795,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_019.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,957.4414710998535,None,957.4228807687759,959.4404561519623,Wir haben die Buchung per E-Mail bestätigt.,bestätigt,958.8236602544785,None,961.757236123085,962.7739531993866,974.0245581865311,975.0412621498108,975.4412841796875,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_020.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,978.5084171295166,None,978.4905337095261,980.508218050003,Hans spielt gerne mit Lego.,spielt,979.8915251493454,None,982.1916292905807,None,995.0923241376877,None,996.5091850757599,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_021.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,999.5759191513062,None,999.5416514873505,1001.5759921073914,Mein Freund schenkt mir eine Schachtel mit Schokolade.,schenkt,1000.9592872858047,None,1004.3928791284561,1005.4096431732178,1016.1600900888443,None,1017.5768330097198,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_022.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1020.6112520694733,None,1020.5927807092667,1022.6104350090027,Der Flug nach New York wird mehrere Stunden dauern.,dauern,1021.9937351942062,1025.0772411823273,1025.4605921506882,None,1037.1945091485977,None,1038.6114711761475,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_023.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1041.6448421478271,None,1041.6105105876923,1043.6448531150818,"Wer im Glashaus sitzt, soll nicht mit Steinen werfen.",werfen,1043.0281301736832,None,1046.695004105568,None,1058.2289801836014,None,1059.6457130908966,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_000_trial_024.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,1063.6625092029572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1077.7656300067902,None,1077.7452805042267,1079.763426065445,Wir leben alle auf der Erde.,leben,1079.1467303037643,1081.0301530361176,1081.380177140236,1082.3968930244446,1094.3475342988968,None,1095.7642660140991,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_000.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1098.8327782154083,None,1098.8134866952896,1100.8311982154846,Das Auge ermöglicht Tieren das Sehen.,ermöglicht,1100.2144931554794,1102.5979380607605,1102.9812783002853,1103.9980142116547,1115.4153102636337,1116.431939125061,1116.8320620059967,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_001.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1119.8822660446167,None,1119.8479615449905,1121.8823130130768,Was wünschst du dir zum Geburtstag?,wünschst,1121.2322391271591,1123.4157030582428,1123.8323982954025,None,1136.4330781698227,None,1137.849701166153,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_002.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1140.9178290367126,None,1140.8990737199783,1142.9167840480804,"Es wird nicht empfohlen, die Batterie völlig zu entladen.",empfohlen,1142.300242304802,1145.58353805542,1145.9668692350388,None,1157.5008751153946,1158.5175490379333,1158.9175879955292,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_003.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1161.9684240818024,None,1161.9335285425186,1163.967805147171,Ich entschuldige bitte meine Verspätung.,entschuldige,1163.351209282875,None,1166.0512400865555,None,1178.551951289177,1179.5686450004578,1179.968726158142,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_004.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1183.0037910938263,None,1182.9845677614212,1185.0022780895233,"Mein Opa war beim Ohren-Arzt, weil er so schlecht hört.",hört,1184.385565161705,None,1188.1857610940933,None,1199.5864692926407,None,1201.003123998642,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_005.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1204.03671002388,None,1204.0023696422577,1206.0366151332855,"Das Essen riecht so gut, was kochst du heute?",kochst,1205.419990181923,None,1208.5868343114853,None,1220.620882153511,None,1222.0375380516052,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_006.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1225.054948091507,None,1225.0201164484024,1227.0543620586395,Peter interessiert sich sehr für Geschichte.,interessiert,1226.4044131040573,None,1229.5379172563553,None,1241.6052111387253,None,1243.0219659805298,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_007.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1246.1055581569672,None,1246.071143746376,1248.105583190918,"Ich habe keine Ahnung, wie viel du für das Auto gezahlt hast, aber lass mich mal raten.",raten,1247.455840229988,None,1253.055803179741,1254.0725450515747,1262.656318306923,None,1264.0730950832367,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_008.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1267.140174150467,None,1267.1223098039627,1269.140007019043,"Es macht Spaß, mit Freunden philosophische Fragen zu diskutieren.",diskutieren,1268.5232931375504,1272.7402482032776,1273.1235491037369,None,1283.7240802049637,None,1285.1408550739288,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_009.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1288.175852060318,None,1288.156829714775,1290.1744730472565,"Habt ihr eine Ahnung, wie der Unfall passiert ist?",passiert,1289.5577191114426,1292.641214132309,1293.024571299553,None,1304.7252041101456,None,1306.1419031620026,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_010.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1309.2092862129211,None,1309.1745026111603,1311.2088811397552,"Der Fischer musste das Netz einziehen, ohne etwas gefangen zu haben.",einziehen,1310.592159152031,1314.5090401172638,1314.8924032449722,None,1325.7929722070694,None,1327.2096190452576,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_011.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
1,0,1,0,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1330.2599651813507,None,1330.2257245779037,1332.2599680423737,Zum Geburtstag hat ihm Oma ein Buch mit vielen Bildern geschenkt.,geschenkt,1331.6100043058395,None,1335.8101781606674,1336.8268930912018,1346.8107172250748,None,1348.227478981018,None,./data/Subject_05/Session_03/Exp_data/2020_Aug_19_1105/rec_QA_run_01_block_001_trial_012.wav,,,,05,03,Norwegian,B1,True,False,True,False,False,True,True,True,True,True,True,True,No,1,No,No,No,No,2020_Aug_19_1105,nibs_stage_1,3.2.3,60.074564977949905,
